model,task,decode_batch,team_size,rounds,carry_history,run_id,n_queries,per_query_energy_j,per_query_in_tok,per_query_out_tok,wall_latency_s
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,5,3,0,0,32,624.505,8335.2,3517.0,67.12
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,10,3,0,0,32,1419.541,28560.6,6995.3,152.44
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,20,3,0,0,32,4564.821,104481.9,12708.1,489.86
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,30,3,0,0,32,9862.753,226591.9,19309.5,1057.68
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,2,3,0,0,32,372.582,3229.8,1085.1,40.04
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,5,3,0,0,32,627.107,11602.0,3244.2,67.37
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,10,3,0,0,32,1418.238,34949.1,6170.7,152.24
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,20,3,0,0,32,4306.543,115436.4,10328.1,462.04
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,30,3,0,0,32,8904.987,243102.5,14552.4,954.92
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,2,3,0,1,32,388.568,2020.6,953.3,41.8
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,5,3,0,1,32,550.53,8130.6,2247.9,59.13
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,10,3,0,1,32,1067.972,26738.1,4105.2,114.95
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,20,3,0,1,32,3602.808,94402.0,8233.4,386.55
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,30,3,0,1,32,7399.304,200753.5,11851.6,793.54
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,2,3,0,1,32,327.863,1908.1,1017.7,35.19
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,5,3,0,1,32,609.952,8376.7,3196.2,65.58
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,10,3,0,1,32,1374.112,28673.1,6072.9,147.53
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,20,3,0,1,32,4534.758,104635.0,12079.0,486.72
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,30,3,0,1,32,9726.305,227962.5,17855.3,1043.05
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,2,3,0,1,32,410.018,2614.0,1330.2,44.11
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,5,3,0,1,32,604.987,10073.5,2936.6,65.01
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,10,3,0,1,32,1312.506,31707.9,5381.4,141.25
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,20,3,0,1,32,4195.251,108146.3,10003.5,449.87
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,30,3,0,1,32,8771.013,229277.9,14630.0,940.76
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,2,3,0,2,32,357.012,1985.8,782.9,38.36
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,5,3,0,2,32,478.895,8162.3,1923.4,51.57
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,10,3,0,2,32,1114.936,26322.8,3795.2,119.79
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,20,3,0,2,32,3505.813,94143.8,7578.9,376.14
meta-llama/Llama-3.1-8B-Instruct,mmlu_hard,256,30,3,0,2,32,7129.515,201500.7,10593.1,764.58
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,2,3,0,2,32,392.201,1867.6,1083.2,42.23
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,5,3,0,2,32,602.163,8254.1,3025.2,64.67
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,10,3,0,2,32,1308.724,28169.1,5485.6,140.58
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,20,3,0,2,32,4366.237,103030.0,11285.8,468.49
meta-llama/Llama-3.1-8B-Instruct,gsmhard,256,30,3,0,2,32,9679.89,222438.8,17950.8,1038.08
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,2,3,0,2,32,422.473,3154.5,1195.0,45.39
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,5,3,0,2,32,606.099,11243.9,2797.8,65.34
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,10,3,0,2,32,1241.656,33390.9,5057.8,133.38
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,20,3,0,2,32,3981.388,111071.2,8531.0,427.19
meta-llama/Llama-3.1-8B-Instruct,gpqa,256,30,3,0,2,32,8549.431,232242.2,13566.0,916.76
